marker,consensus,X1,X2,X3,X4,X5,X6,LG
scaffold_77975_476,80.73,NA,NA,108.48,NA,NA,NA,4
scaffold_17876_1814,80.73,NA,NA,NA,NA,78.49,NA,4
scaffold_13251_2703,80.73,NA,NA,NA,NA,NA,55.61,4
scaffold_13790_6288,80.73,NA,NA,NA,NA,NA,55.61,4
scaffold_19078_4760,80.73,NA,NA,NA,NA,NA,55.61,4
scaffold_25241_2231,80.73,NA,NA,NA,NA,NA,55.61,4
scaffold_32134_273,80.73,NA,NA,NA,NA,NA,55.61,4
scaffold_32134_274,80.73,NA,NA,NA,NA,NA,55.61,4
scaffold_32134_277,80.73,NA,NA,NA,NA,NA,55.61,4
scaffold_32134_278,80.73,NA,NA,NA,NA,NA,55.61,4
scaffold_33369_2970,80.73,NA,NA,NA,NA,NA,55.61,4
scaffold_13790_6221,81.73,85.18,NA,108.48,NA,79.99,NA,4
scaffold_53043_1457,81.73,NA,NA,108.48,NA,79.99,NA,4
scaffold_20651_3554,81.73,NA,NA,NA,NA,79.99,55.61,4
scaffold_20078_1735,81.86,NA,81.26,NA,NA,NA,NA,4
SCF53282,83.32,85.18,NA,112.12,79.22,NA,NA,4
scaffold_18215_3418,84.31,NA,NA,NA,79.22,NA,NA,4
scaffold_18215_1768,84.31,NA,NA,NA,79.22,NA,NA,4
scaffold_893_14000,84.57,88.02,84.11,NA,NA,NA,NA,4
scaffold_893_13996,84.57,88.02,84.11,112.12,NA,82.97,NA,4
scaffold_32513_1445,84.57,88.87,NA,NA,79.22,NA,NA,4
scaffold_21171_3837,84.57,88.87,NA,NA,81,NA,55.61,4
scaffold_33653_3534,84.57,88.87,NA,NA,81,NA,55.61,4
SCF18363,84.57,NA,84.11,112.12,NA,NA,55.61,4
scaffold_132001_257,84.57,NA,85.24,NA,79.22,NA,55.61,4
scaffold_132001_262,84.57,NA,85.24,NA,79.22,NA,55.61,4
scaffold_24503_4120,84.57,NA,NA,112.12,NA,82.97,NA,4
SCF145739,85.1,NA,NA,112.12,81,NA,NA,4
SCF29560,85.7,88.87,85.24,115.69,NA,NA,NA,4
scaffold_61087_1103,85.7,88.87,NA,115.69,NA,82.97,NA,4
scf26r,85.7,90.86,85.24,114.5,81,NA,NA,4
scaffold_43726_1274,85.7,NA,85.24,NA,81,NA,NA,4
scaffold_15132_3209,85.7,NA,85.24,NA,NA,NA,NA,4
scaffold_15132_3221,85.7,NA,85.24,NA,NA,NA,NA,4
scaffold_745_7628,85.7,NA,85.24,NA,NA,NA,55.61,4
SCF74895,85.7,NA,NA,115.69,81,NA,NA,4
281884_K70,85.7,NA,NA,115.69,81,NA,NA,4
scaffold_105237_497,85.7,NA,NA,NA,81,NA,NA,4
scaffold_21171_3841,86.3,NA,NA,115.69,NA,82.97,NA,4
SCF51810,86.35,90.86,NA,115.69,81,NA,NA,4
SCF14119,86.35,NA,NA,115.69,NA,NA,NA,4
scaffold_42968_1791,0,0,NA,0,NA,NA,NA,5
scaffold_37769_1927,0,0,0,NA,2.98,NA,NA,5
SCF28613,0,0,0,0,0,NA,NA,5
scaffold_59487_2134,0,0,NA,NA,0,NA,NA,5
scaffold_25143_2323,0,0,3.41,0,0,NA,NA,5
scaffold_25143_2337,0,0,3.41,0,0,NA,NA,5
scaffold_38895_237,0,0,NA,NA,0,NA,NA,5
scaffold_42968_1827,0,0,NA,0,NA,NA,NA,5
scaffold_53617_1810,0,0,NA,NA,NA,NA,NA,5
scaffold_59487_2145,0,0,NA,NA,0,NA,NA,5
ct153008,0,NA,0,0,0,NA,NA,5
scaffold_5560_5069,0,NA,0,NA,0,NA,NA,5
scaffold_19199_680,0,NA,0,0,NA,NA,NA,5
scaffold_7054_7090,0,NA,0,NA,NA,NA,NA,5
SCF143318,0,NA,NA,0,0,NA,NA,5
251788_K63,0,NA,NA,0,0,NA,NA,5
scaffold_19405_3231,0,NA,NA,0,NA,NA,NA,5
scaffold_19199_2299,0,NA,NA,NA,0,NA,NA,5
SCF804,0,NA,NA,NA,0,NA,NA,5
scaffold_41878_1647,0.29,0.29,NA,NA,4.17,NA,NA,5
scaffold_57723_1852,0.29,NA,NA,2.98,2.98,NA,NA,5
308839_K70,0.29,NA,NA,5.36,3.57,NA,NA,5
scaffold_42968_1007,4.17,NA,3.41,NA,4.17,NA,NA,5
scaffold_43267_850,5.36,NA,5.97,5.36,4.17,NA,NA,5
scaffold_96859_244,5.36,NA,5.97,5.36,4.17,NA,NA,5
scaffold_96859_271,5.36,NA,5.97,5.36,4.17,NA,NA,5
SCF7132,8.58,NA,NA,NA,5.36,NA,NA,5
ct144370,9.77,9.77,12.51,9.54,5.36,NA,NA,5
scaffold_328_4055,9.77,9.77,NA,NA,5.36,NA,NA,5
scaffold_328_3997,9.77,9.77,NA,NA,5.36,NA,0,5
scaffold_4784_2612,9.77,9.77,12.51,14.92,6.55,0,NA,5
scaffold_11651_3525,9.77,9.77,NA,NA,NA,NA,NA,5
scaffold_328_4063,9.77,9.77,NA,NA,5.36,NA,NA,5
SCF32727,12.51,NA,12.51,14.92,6.55,NA,NA,5
scaffold_2350_983,14.92,18.6,12.79,14.92,6.55,0,NA,5
scaffold_206_4033,14.92,NA,13.08,NA,6.55,NA,0,5
SCF59035,15.21,17.97,13.08,14.92,6.55,NA,NA,5
scaffold_21175_121,15.21,NA,NA,20.29,6.55,0,NA,5
scaffold_21845_668,19.21,NA,NA,NA,NA,NA,0,5
scaffold_44626_849,19.21,NA,NA,NA,NA,NA,0,5
scaffold_62806_187,19.21,NA,NA,NA,NA,NA,0,5
scaffold_47787_264,20.63,NA,18.5,27.49,NA,NA,NA,5
scaffold_3272_1695,22.38,22.38,NA,NA,NA,NA,0,5
scaffold_111376_126,22.38,22.38,NA,NA,6.55,NA,0,5
scaffold_33926_2560,22.38,NA,18.5,NA,16.81,NA,NA,5
SCF259,23.41,NA,NA,27.49,16.81,NA,NA,5
scaffold_33601_2175,23.69,22.38,NA,28.08,NA,0,4.48,5
scaffold_57183_678,23.69,32.78,24.22,NA,NA,0,1.49,5
scaffold_82996_449,23.69,32.78,24.22,27.49,16.81,NA,NA,5
scaffold_17716_3824,23.69,NA,NA,28.08,NA,1.49,NA,5
scaffold_45382_2723,23.69,NA,NA,28.08,NA,1.49,NA,5
scaffold_33601_2253,23.69,NA,NA,NA,16.81,NA,NA,5
scaffold_27901_179,23.69,NA,NA,NA,17.41,NA,2.99,5
scaffold_70928_1479,23.69,NA,NA,NA,17.41,NA,2.99,5
scaffold_94022_765,23.69,NA,NA,NA,NA,1.49,NA,5
scaffold_94022_772,23.69,NA,NA,NA,NA,NA,2.99,5
scaffold_115876_330,23.69,NA,NA,NA,NA,NA,4.48,5
scaffold_115876_365,23.69,NA,NA,NA,NA,NA,4.48,5
scaffold_27901_2456,23.96,NA,24.49,28.08,17.41,NA,NA,5
scaffold_27901_2503,23.96,NA,24.49,28.08,17.41,NA,NA,5
scaffold_20175_2729,23.96,NA,NA,29.27,NA,NA,NA,5
scaffold_143782_351,24.29,NA,NA,NA,17.41,NA,NA,5
scaffold_9832_4414,25.19,NA,31.05,29.27,NA,2.99,NA,5
SCF31208,25.19,NA,NA,29.27,18.6,NA,NA,5
SCF132595,25.48,NA,NA,32.88,18.6,2.99,4.48,5
scaffold_83899_939,25.48,NA,NA,NA,18.6,NA,NA,5
scaffold_91769_575,25.48,NA,NA,NA,18.6,NA,4.48,5
scaffold_91769_586,25.48,NA,NA,NA,18.6,NA,4.48,5
scaffold_91769_612,25.48,NA,NA,NA,18.6,NA,NA,5
scaffold_91769_633,25.48,NA,NA,NA,18.6,NA,4.48,5
scaffold_7039_4906,26.36,NA,NA,32.88,19.21,NA,NA,5
scaffold_15705_4453,28.73,NA,31.05,NA,NA,NA,NA,5
scaffold_1129_1268,28.73,NA,31.05,NA,NA,NA,NA,5
scaffold_17071_1943,30.25,NA,NA,NA,23.37,NA,NA,5
scaffold_20582_2639,31.09,NA,NA,36.42,NA,12.04,NA,5
scaffold_108914_165,31.09,NA,NA,36.42,NA,NA,NA,5
SCF97378,31.09,NA,NA,36.42,NA,NA,NA,5
scaffold_25615_186,35.86,NA,39.37,42.38,25.36,NA,NA,5
scaffold_3234_8418,35.86,NA,NA,NA,25.64,NA,NA,5
scaffold_2180_10465,35.86,NA,NA,NA,25.64,NA,NA,5
scaffold_28_25526,35.86,NA,NA,NA,25.64,NA,NA,5
scaffold_31487_1812,37.05,NA,39.37,NA,NA,NA,NA,5
scaffold_98542_146,37.05,NA,39.37,42.38,NA,21.09,NA,5
scaffold_15701_2749,37.05,NA,39.37,42.38,26.07,24.08,26.45,5
scaffold_18127_3633,37.05,NA,39.37,43.57,NA,21.09,NA,5
scaffold_199861_123,37.05,NA,39.37,NA,NA,NA,NA,5
scaffold_199861_159,37.05,NA,39.37,NA,NA,NA,NA,5
scaffold_199861_167,37.05,NA,39.37,NA,NA,NA,NA,5
scaffold_51256_1213,37.05,NA,39.37,NA,NA,21.09,NA,5
scaffold_75759_112,37.05,NA,39.37,43.57,NA,21.09,NA,5
scaffold_98542_644,37.05,NA,39.37,42.38,NA,21.09,NA,5
vm39030,37.05,NA,39.37,43.57,30.17,NA,NA,5
scaffold_15701_2753,37.05,NA,NA,NA,30.17,NA,NA,5
scaffold_4378_869,37.05,NA,NA,NA,30.17,NA,NA,5
scaffold_15701_2760,37.05,NA,NA,NA,30.17,NA,NA,5
scaffold_8937_6343,37.05,NA,NA,NA,30.17,NA,24.95,5
scaffold_29013_2966,37.05,NA,NA,NA,30.17,NA,NA,5
3ms2g09,37.05,NA,NA,NA,NA,24.08,NA,5
scaffold_221415_33,37.05,NA,NA,NA,NA,NA,24.95,5
scaffold_21729_1951,37.05,NA,NA,NA,NA,NA,24.95,5
scaffold_24225_101,37.05,NA,NA,NA,NA,NA,24.95,5
scaffold_24225_63,37.05,NA,NA,NA,NA,NA,24.95,5
scaffold_26419_2177,37.05,NA,NA,NA,NA,NA,24.95,5
scaffold_33337_2225,37.05,NA,NA,NA,NA,NA,24.95,5
scaffold_33337_2230,37.05,NA,NA,NA,NA,NA,24.95,5
scaffold_33337_2240,37.05,NA,NA,NA,NA,NA,24.95,5
scaffold_29013_2953,38.15,NA,NA,NA,30.17,NA,27.94,5
scaffold_79058_1290,38.72,NA,NA,NA,32.61,NA,NA,5
scaffold_21037_1978,38.72,NA,NA,NA,32.61,NA,NA,5
scaffold_69681_708,38.83,NA,NA,NA,32.72,NA,NA,5
scaffold_18076_2607,39.87,NA,42.19,43.57,NA,31.59,NA,5
scaffold_25377_1385,39.87,NA,42.19,NA,NA,NA,NA,5
scaffold_3215_3255,40.04,NA,NA,NA,NA,NA,27.94,5
scaffold_71631_1225,41.75,NA,44.75,43.57,NA,31.59,29.43,5
scaffold_3215_3187,41.75,NA,44.75,43.57,NA,31.59,NA,5
scaffold_4687_1875,42.43,NA,44.75,NA,NA,34.58,NA,5
scaffold_29987_810,42.43,NA,44.75,48.34,NA,31.59,NA,5
scaffold_36567_464,42.43,NA,44.75,48.34,NA,31.59,NA,5
scaffold_29987_563,42.43,NA,NA,NA,NA,31.59,32.42,5
scaffold_36567_332,42.63,NA,NA,NA,NA,NA,32.42,5
scaffold_5851_1407,42.63,NA,NA,NA,NA,NA,32.42,5
scaffold_23139_3256,42.86,NA,NA,NA,NA,34.58,NA,5
scaffold_23139_3264,42.86,NA,NA,NA,NA,34.58,NA,5
scaffold_16038_4727,43.28,NA,45.6,NA,NA,NA,NA,5
scaffold_44031_2073,43.28,NA,45.6,NA,NA,NA,NA,5
scaffold_44031_2119,43.28,NA,45.6,NA,NA,NA,NA,5
scaffold_43157_898,43.85,NA,46.17,NA,NA,NA,NA,5
scaffold_150251_82,44.11,NA,NA,NA,38,NA,NA,5
scaffold_23139_3315,44.74,NA,47.06,52.52,38.63,34.58,NA,5
scaffold_150251_118,44.74,NA,47.06,NA,NA,NA,NA,5
scaffold_150251_77,44.74,NA,47.06,52.52,38.63,34.58,NA,5
scaffold_23139_3333,44.74,NA,47.06,52.52,38.63,34.58,NA,5
scaffold_23139_3345,44.74,NA,47.06,52.52,38.63,34.58,NA,5
scaffold_23139_3388,44.74,NA,47.06,52.52,38.63,34.58,32.42,5
scaffold_6777_3329,44.74,NA,47.06,NA,NA,NA,NA,5
scaffold_150251_117,44.74,NA,NA,52.52,38.63,34.58,NA,5
scaffold_6777_7504,45.18,NA,47.06,53.71,NA,NA,NA,5
scaffold_20881_627,45.18,NA,47.06,53.71,NA,NA,NA,5
scaffold_19777_2512,45.84,NA,NA,NA,NA,37.56,NA,5
scaffold_33912_3049,45.84,NA,NA,NA,NA,37.56,NA,5
scaffold_431_10615,46.68,NA,49,NA,NA,NA,36.91,5
scaffold_19777_2496,46.68,NA,49,NA,NA,NA,NA,5
scaffold_19777_2507,46.68,NA,49,NA,NA,NA,NA,5
scaffold_38666_52,46.68,NA,49,NA,NA,NA,36.91,5
scaffold_218000_24,47.11,NA,49,54.9,41.01,NA,NA,5
scaffold_218000_36,47.11,NA,49,54.9,41.01,NA,NA,5
scaffold_19438_3420,47.12,NA,49,55.5,NA,37.56,NA,5
scaffold_11523_4161,47.12,NA,49,55.5,NA,40.55,NA,5
scaffold_19370_1208,47.12,NA,49,55.5,NA,40.55,NA,5
scaffold_2504_10828,47.12,NA,49,55.5,NA,40.55,NA,5
scaffold_2769_3286,47.12,NA,49,55.5,NA,40.55,NA,5
scaffold_31058_285,47.12,NA,49,55.5,NA,37.56,NA,5
scaffold_31431_336,47.12,NA,49,55.5,NA,37.56,NA,5
SCF149976,47.12,NA,NA,54.9,41.01,NA,NA,5
scaffold_65973_76,47.12,NA,NA,54.9,41.01,40.55,NA,5
scaffold_11523_4166,47.12,NA,NA,54.9,41.01,40.55,NA,5
scaffold_77975_330,47.12,NA,NA,NA,41.01,NA,36.91,5
scaffold_36824_580,47.12,NA,NA,NA,41.01,NA,NA,5
scaffold_2085_1132,47.12,NA,NA,NA,41.01,NA,36.91,5
scaffold_160751_218,47.12,NA,NA,NA,41.01,NA,NA,5
scaffold_38535_663,47.12,NA,NA,NA,41.01,NA,NA,5
SCF8987,47.12,NA,NA,NA,41.01,NA,NA,5
scaffold_87851_89,47.12,NA,NA,NA,41.01,NA,NA,5
scaffold_32380_1160,47.12,NA,NA,NA,41.01,NA,NA,5
scaffold_63121_1449,47.12,NA,NA,NA,41.01,NA,NA,5
scaffold_29411,47.12,NA,NA,NA,41.01,NA,NA,5
scaffold_12378_2846,47.12,NA,NA,NA,41.01,NA,NA,5
scaffold_19438_3425,47.12,NA,NA,NA,41.01,NA,NA,5
scaffold_44865_2299,47.12,NA,NA,NA,41.01,NA,36.91,5
scaffold_44865_2325,47.12,NA,NA,NA,41.01,NA,36.91,5
scaffold_44865_2328,47.12,NA,NA,NA,41.01,NA,36.91,5
scaffold_48555_1639,47.12,NA,NA,NA,41.01,NA,36.91,5
scaffold_63121_1394,47.12,NA,NA,NA,41.01,NA,NA,5
scaffold_63121_1402,47.12,NA,NA,NA,41.01,NA,NA,5
scaffold_63121_1440,47.12,NA,NA,NA,41.01,NA,NA,5
scaffold_85591_952,47.12,NA,NA,NA,41.01,NA,36.91,5
scaffold_98559_1016,47.12,NA,NA,NA,41.01,NA,36.91,5
ct98042,47.12,NA,NA,NA,41.01,NA,NA,5
scaffold_3353_1043,47.12,NA,50.97,NA,41.01,NA,36.91,5
scaffold_32045_458,47.12,NA,NA,NA,41.01,NA,38.4,5
scaffold_41558_2100,47.12,NA,NA,NA,41.61,NA,36.91,5
scaffold_50248_1431,47.12,NA,NA,NA,NA,NA,36.91,5
scaffold_10812_2658,47.12,NA,NA,NA,NA,NA,36.91,5
scaffold_116249_25,47.12,NA,NA,NA,NA,NA,36.91,5
scaffold_12013_3267,47.12,NA,NA,NA,NA,NA,36.91,5
scaffold_121945_352,47.12,NA,NA,NA,NA,NA,36.91,5
scaffold_12716_3105,47.12,NA,NA,NA,NA,NA,36.91,5
scaffold_12716_3234,47.12,NA,NA,NA,NA,NA,36.91,5
scaffold_139878_196,47.12,NA,NA,NA,NA,NA,36.91,5
scaffold_16671_4859,47.12,NA,NA,NA,NA,NA,36.91,5
scaffold_19438_3385,47.12,NA,NA,NA,NA,NA,36.91,5
scaffold_19438_3419,47.12,NA,NA,NA,NA,NA,36.91,5
scaffold_22685_1236,47.12,NA,NA,NA,NA,NA,36.91,5
scaffold_22685_1259,47.12,NA,NA,NA,NA,NA,36.91,5
scaffold_25036_438,47.12,NA,NA,NA,NA,NA,36.91,5
scaffold_2769_3123,47.12,NA,NA,NA,NA,NA,36.91,5
scaffold_2769_3388,47.12,NA,NA,NA,NA,NA,36.91,5
scaffold_2769_3389,47.12,NA,NA,NA,NA,NA,36.91,5
scaffold_31346_1112,47.12,NA,NA,NA,NA,NA,36.91,5
scaffold_35428_611,47.12,NA,NA,NA,NA,NA,36.91,5
scaffold_40642_1771,47.12,NA,NA,NA,NA,NA,36.91,5
scaffold_40642_1794,47.12,NA,NA,NA,NA,NA,36.91,5
scaffold_48555_1543,47.12,NA,NA,NA,NA,NA,36.91,5
scaffold_2504_10870,47.71,NA,NA,55.5,NA,40.55,NA,5
scaffold_121945_282,47.71,NA,NA,56.09,NA,42.05,NA,5
scaffold_153763_138,47.71,NA,NA,56.09,41.61,NA,NA,5
scaffold_169623_231,47.71,NA,NA,56.09,NA,42.05,NA,5
scaffold_77773_1046,47.71,NA,NA,56.09,NA,NA,NA,5
scaffold_153763_179,47.71,NA,NA,56.09,41.61,NA,NA,5
scaffold_55702_1668,47.71,NA,NA,NA,41.61,NA,NA,5
scaffold_33912_3175,47.71,NA,NA,NA,NA,40.55,NA,5
scaffold_59748_765,47.72,NA,NA,56.09,41.61,43.54,NA,5
scaffold_59748_806,47.72,NA,NA,56.09,41.61,43.54,NA,5
scaffold_59748_807,47.72,NA,NA,56.09,41.61,43.54,NA,5
scaffold_59748_809,47.72,NA,NA,56.09,41.61,43.54,NA,5
scaffold_153763_206,47.72,NA,NA,NA,41.61,NA,39.89,5
scaffold_2769_3251,47.72,NA,NA,NA,NA,NA,38.4,5
scaffold_30368_1149,48.31,NA,50.97,56.09,NA,43.54,NA,5
scaffold_44221_1872,48.31,NA,50.97,56.09,42.21,43.54,41.38,5
scaffold_77773_977,48.31,NA,NA,56.09,NA,43.54,NA,5
scaffold_59748_944,48.31,NA,NA,56.09,42.8,43.54,NA,5
scaffold_153763_295,48.31,NA,NA,56.09,42.21,43.54,41.38,5
scaffold_741_6193,48.31,NA,NA,56.09,NA,43.54,NA,5
scaffold_741_6203,48.31,NA,NA,56.09,NA,43.54,NA,5
scaffold_741_6217,48.31,NA,NA,56.09,NA,43.54,NA,5
scaffold_94452_814,48.31,NA,NA,56.09,NA,43.54,NA,5
scaffold_153763_224,48.31,NA,NA,56.09,42.21,43.54,41.38,5
scaffold_67928_1619,48.31,NA,NA,NA,42.21,NA,41.38,5
scaffold_22960_1575,48.31,NA,NA,NA,42.21,NA,41.38,5
scaffold_86451_971,48.31,NA,NA,NA,42.21,NA,41.38,5
scaffold_57811_1527,48.31,NA,NA,NA,42.21,NA,NA,5
scaffold_86451_1019,48.31,NA,NA,NA,42.21,NA,41.38,5
scaffold_25315_2065,48.31,NA,NA,NA,NA,43.54,NA,5
scaffold_97288_320,48.31,NA,NA,NA,NA,43.54,NA,5
scaffold_153763_161,48.31,NA,NA,NA,NA,NA,39.89,5
scaffold_17146_4078,48.65,NA,50.97,NA,NA,NA,NA,5
scaffold_25315_2064,48.65,NA,50.97,NA,NA,NA,NA,5
scaffold_17146_4096,48.65,NA,50.97,NA,NA,NA,NA,5
scaffold_185667_126,48.65,NA,50.97,NA,NA,NA,NA,5
scaffold_185667_130,48.65,NA,50.97,NA,NA,NA,NA,5
scaffold_37245_881,48.65,NA,50.97,NA,NA,NA,41.38,5
scaffold_4151_2014,48.65,NA,50.97,NA,NA,NA,NA,5
scaffold_4151_2027,48.65,NA,50.97,NA,NA,NA,NA,5
scaffold_89362_247,48.65,NA,50.97,NA,NA,NA,NA,5
scaffold_89362_311,48.65,NA,50.97,57.28,NA,43.54,NA,5
SCF83615,48.65,NA,50.97,57.28,42.8,NA,NA,5
scaffold_32464_3623,49.8,NA,NA,NA,NA,NA,41.38,5
scaffold_185667_50,49.8,NA,NA,NA,NA,NA,41.38,5
scaffold_25393_131,49.8,NA,NA,NA,NA,NA,41.38,5
scaffold_6470_2676,49.8,NA,NA,NA,NA,NA,41.38,5
scaffold_66435_1355,49.8,NA,NA,NA,NA,NA,41.38,5
scaffold_12541_1991,50.35,NA,NA,NA,44.59,NA,NA,5
scaffold_12541_1992,50.35,NA,NA,NA,44.59,NA,NA,5
scaffold_199512_31,50.69,NA,NA,NA,45.18,NA,41.38,5
scaffold_22181_3176,50.7,NA,NA,59.66,NA,NA,NA,5
scaffold_78553_833,50.7,NA,NA,59.66,NA,NA,NA,5
scaffold_22181_3189,50.7,NA,NA,59.66,NA,NA,NA,5
scaffold_22181_3210,50.7,NA,NA,59.66,NA,NA,NA,5
scaffold_56821_2221,50.7,NA,NA,59.66,NA,43.54,NA,5
scaffold_92037_944,50.7,NA,NA,60.85,NA,43.54,NA,5
scaffold_39811_2771,50.92,NA,53.24,NA,NA,NA,41.38,5
scaffold_199512_56,50.92,NA,53.24,NA,NA,NA,NA,5
scaffold_26694_169,50.92,NA,53.24,NA,NA,NA,NA,5
scaffold_297_5525,50.92,NA,53.24,NA,NA,NA,NA,5
scaffold_39811_2803,50.92,NA,53.24,NA,NA,NA,41.38,5
scaffold_52837_533,50.92,NA,53.24,NA,NA,NA,NA,5
scaffold_52837_550,50.92,NA,53.24,NA,NA,NA,NA,5
scaffold_53984_166,50.92,NA,53.24,NA,NA,NA,NA,5
scaffold_56821_2217,50.92,NA,53.24,NA,NA,NA,NA,5
scaffold_78553_292,50.92,NA,53.24,NA,NA,NA,NA,5
scaffold_6908_663,51.23,NA,NA,60.85,NA,NA,NA,5
scaffold_5256_1663,51.23,NA,NA,60.85,NA,NA,NA,5
scaffold_71538_165,51.29,NA,NA,NA,45.78,NA,NA,5
scaffold_71538_169,51.29,NA,NA,NA,45.78,NA,NA,5
SCF46751,51.89,NA,54.66,60.85,45.78,NA,NA,5
scaffold_19676_3590,52,NA,54.66,NA,45.78,NA,NA,5
scaffold_2015_8532,52.34,NA,54.66,NA,NA,NA,NA,5
SCF101878,54.27,NA,NA,NA,48.76,NA,NA,5
scaffold_9256_1282,56.07,NA,56.37,NA,NA,NA,NA,5
scaffold_9256_1295,56.14,NA,56.37,NA,50.78,NA,NA,5
scaffold_9346_1747,56.14,NA,NA,NA,50.63,NA,NA,5
scaffold_44092_795,56.14,NA,NA,NA,50.63,NA,55.1,5
scaffold_44092_811,56.14,NA,NA,NA,50.63,NA,55.1,5
scaffold_44092_853,56.54,NA,NA,NA,50.78,NA,55.1,5
scaffold_44092_804,56.54,NA,NA,NA,NA,NA,55.1,5
scaffold_75672_1002,57.21,NA,57.51,66.83,53.67,52.59,NA,5
scaffold_9256_1258,57.21,NA,NA,66.83,NA,52.59,NA,5
scaffold_81407_1162,57.21,NA,NA,66.83,NA,52.59,NA,5
scaffold_20507_5148,58.08,NA,NA,NA,NA,NA,56.64,5
scaffold_27055_4290,58.08,NA,NA,NA,NA,NA,56.64,5
scaffold_103462_45,58.08,NA,NA,NA,NA,NA,56.64,5
scaffold_20381_2143,58.08,NA,NA,NA,NA,NA,56.64,5
scaffold_20381_2146,58.08,NA,NA,NA,NA,NA,56.64,5
scaffold_20507_5170,58.41,NA,58.64,NA,NA,NA,NA,5
scf9e,58.41,NA,58.64,68.62,53.67,57.08,56.64,5
scaffold_35159_2482,58.47,NA,NA,68.62,NA,NA,NA,5
scaffold_1210_954,60.97,60.97,NA,NA,NA,57.08,NA,5
scaffold_2669_5952,60.97,60.97,60.35,72.19,NA,60.07,NA,5
scaffold_78_18787,60.97,60.97,59.5,NA,64.22,NA,61.11,5
scaffold_1210_883,60.97,60.97,NA,NA,NA,57.08,NA,5
scaffold_21658_557,60.97,60.97,NA,68.62,NA,57.08,NA,5
scaffold_128490_342,61.25,61.25,61.48,72.19,63.28,61.56,NA,5
scaffold_2669_5951,61.25,61.25,61.48,NA,NA,NA,NA,5
scaffold_45078_744,61.82,61.82,NA,NA,NA,NA,61.11,5
SCF9068,61.82,61.82,61.48,72.19,NA,63.06,61.11,5
scaffold_128490_343,61.82,61.82,NA,72.19,NA,61.56,NA,5
scaffold_5596_3671,62.55,NA,61.48,NA,64.22,NA,61.11,5
scaffold_344_12544,62.55,NA,NA,NA,64.22,NA,61.11,5
scaffold_344_12516,62.55,NA,NA,NA,64.22,NA,61.11,5
scaffold_1210_976,62.55,NA,NA,NA,64.22,NA,NA,5
scaffold_28580_310,62.55,NA,NA,NA,NA,NA,61.11,5
SCF11431,63.17,NA,61.48,73.38,65.66,63.06,NA,5
scaffold_128730_239,63.17,NA,61.48,73.38,65.66,NA,NA,5
scaffold_128730_261,63.17,NA,61.48,NA,65.66,NA,61.11,5
scaffold_11882_5584,63.17,NA,NA,72.79,65.66,63.06,NA,5
1trimcontig237406,63.17,NA,NA,73.38,65.66,NA,NA,5
308812_K70,63.17,NA,NA,73.38,65.66,NA,NA,5
SCF88902,63.17,NA,NA,73.38,65.66,63.06,NA,5
scaffold_14525_5928,63.17,NA,NA,73.38,NA,64.62,NA,5
scaffold_12686_4233,63.17,NA,NA,73.38,NA,64.62,NA,5
scaffold_8096_5085,63.17,NA,NA,73.38,NA,64.62,NA,5
scaffold_82813_97,64.73,NA,NA,NA,NA,64.62,NA,5
scaffold_25855_3062,65.4,NA,NA,75.77,NA,NA,NA,5
scaffold_46164_863,67.62,NA,NA,NA,68.04,NA,NA,5
scaffold_46164_872,67.62,NA,NA,NA,68.04,NA,NA,5
scaffold_46164_875,67.62,NA,NA,NA,68.04,NA,NA,5
scaffold_46164_881,67.62,NA,NA,NA,68.04,NA,NA,5
scaffold_46164_882,67.62,NA,NA,NA,68.04,NA,NA,5
scaffold_46164_884,67.62,NA,NA,NA,68.04,NA,NA,5
scaffold_46164_951,67.62,NA,NA,NA,68.04,NA,NA,5
scaffold_38137_966,68.53,NA,66.86,NA,NA,NA,67.1,5
SCF6195,68.53,NA,67.46,NA,68.04,NA,NA,5
scaffold_1049_8288,68.53,NA,67.46,NA,68.04,NA,NA,5
scaffold_33855_167,68.53,NA,67.46,78.74,68.04,NA,NA,5
scaffold_33855_178,68.53,NA,67.46,78.74,68.04,NA,NA,5
scaffold_56586_1719,68.53,NA,67.46,78.74,68.04,NA,NA,5
scaffold_67861_231,68.53,NA,67.46,78.74,68.04,NA,NA,5
scaffold_67861_258,68.53,NA,67.46,78.74,68.04,NA,NA,5
scaffold_67861_267,68.53,NA,67.46,78.74,68.04,NA,NA,5
scaffold_67861_276,68.53,NA,67.46,78.74,68.04,NA,NA,5
scaffold_67861_317,68.53,NA,67.46,78.74,68.04,NA,NA,5
scaffold_67861_333,68.53,NA,67.46,78.74,68.04,NA,NA,5
scaffold_67861_385,68.53,NA,67.46,78.74,68.04,NA,NA,5
scaffold_67861_410,68.53,NA,67.46,78.74,68.04,NA,NA,5
scaffold_67861_411,68.53,NA,67.46,78.74,68.04,NA,NA,5
scaffold_67861_418,68.53,NA,67.46,78.74,68.04,NA,NA,5
scaffold_40024_2940,68.53,NA,NA,NA,68.04,NA,67.1,5
scaffold_1049_8256,68.54,NA,NA,NA,NA,NA,67.1,5
scaffold_28382_1556,68.54,NA,NA,NA,NA,NA,67.1,5
scaffold_1244_8422,68.54,NA,NA,NA,NA,NA,67.1,5
scaffold_47429_2730,68.54,NA,NA,NA,NA,NA,67.1,5
scaffold_9298_2377,68.54,NA,NA,NA,NA,NA,67.1,5
